objectid,stop_uid,stop_agency,stop_id,stop_name,stop_lat,stop_lon,stop_code,location_type,parent_station,wheelchair_boarding,intersection_code,stop_place,x,y
3860,MTS_60266,MTS,60266,Silver Strand Bl & Tarawa Rd,32.672565450000000,-117.167082579999999,60266,0,,1.000000000000000,N-S/B,nabc,6279452.647335797548294,1825730.238944053649902
3861,MTS_10347,MTS,10347,Silverado St & Herschel Av,32.845183650000003,-117.273406339999994,10347,0,,1.000000000000000,N-N/B,silher,6247350.647891640663147,1888838.227557227015495
3862,MTS_11107,MTS,11107,Silverado St & Herschel Av,32.845369300000002,-117.273226160000007,11107,0,,1.000000000000000,F-S/B,silher,6247406.647779643535614,1888905.229063645005226
3863,MTS_10672,MTS,10672,Skyline Dr & 61st St,32.701328310000001,-117.067062299999989,10672,0,,1.000000000000000,N-E/B,,6310313.643356472253799,1835939.238867223262787
3864,MTS_10293,MTS,10293,Skyline Dr & 69th St,32.702517530000001,-117.049584469999999,10293,0,,1.000000000000000,N-E/B,,6315693.640142381191254,1836330.236772894859314
3865,MTS_11434,MTS,11434,Skyline Dr & 69th St,32.702759909999997,-117.049505400000001,11434,0,,1.000000000000000,F-W/B,,6315718.640420466661453,1836418.236924976110458
3866,MTS_12581,MTS,12581,Skyline Dr & Alton Dr,32.727938670000000,-117.026731640000008,12581,0,,1.000000000000000,M-Street-N/B,,6322792.640380054712296,1845526.238393977284431
3867,MTS_10296,MTS,10296,Skyline Dr & Buccaneer Dr,32.702750899999998,-117.044947800000003,10296,0,,1.000000000000000,N-E/B,,6317120.641553476452827,1836404.238593399524689
3868,MTS_12244,MTS,12244,Skyline Dr & Canton Dr,32.723254419999996,-117.026426989999990,12244,0,,0.000000000000000,F-S/B,,6322873.639889970421791,1843821.238851234316826
3869,MTS_12974,MTS,12974,Skyline Dr & Canton Dr,32.723670519999999,-117.026255070000005,12974,0,,0.000000000000000,F-N/B,skycan,6322927.641750469803810,1843972.237564980983734
3870,MTS_12243,MTS,12243,Skyline Dr & Dayton Dr,32.728442790000003,-117.026986460000003,12243,0,,1.000000000000000,F-S/B,,6322715.640862137079239,1845710.239338308572769
3871,MTS_10713,MTS,10713,Skyline Dr & Deerock Pl,32.702104620000000,-117.034708780000003,10713,0,,1.000000000000000,F-E/B,,6320268.639522552490234,1836145.238127142190933
3872,MTS_11070,MTS,11070,Skyline Dr & Deerock Pl,32.702307900000001,-117.034726840000005,11070,0,,1.000000000000000,N-W/B,,6320263.640516802668571,1836219.240603804588318
3873,MTS_10280,MTS,10280,Skyline Dr & Detroit Pl,32.701229660000003,-117.059097249999994,10280,0,,1.000000000000000,N-E/B,,6312763.640424966812134,1835884.238649144768715
3874,MTS_11423,MTS,11423,Skyline Dr & Detroit Pl,32.701427430000003,-117.059534650000003,11423,0,,1.000000000000000,F-W/B,,6312629.642333388328552,1835957.238831222057343
3875,MTS_11051,MTS,11051,Skyline Dr & Leghorn Av,32.701382830000000,-117.055431890000008,11051,0,,1.000000000000000,N-W/B,woosky,6313891.641449809074402,1835931.237242817878723
3876,MTS_11806,MTS,11806,Skyline Dr & Lincoln St,32.738686539999996,-117.026527189999996,11806,0,,0.000000000000000,N-S/B,,6322884.640196055173874,1849436.237791806459427
3877,MTS_12582,MTS,12582,Skyline Dr & Lincoln St,32.737720009999997,-117.026378840000007,12582,0,,1.000000000000000,N-N/B,,6322927.639125809073448,1849084.239151984453201
3878,MTS_11805,MTS,11805,Skyline Dr & Mt Vernon St,32.731504369999996,-117.027023209999996,11805,0,,1.000000000000000,F-S/B,,6322712.640540048480034,1846824.238422647118568
3879,MTS_99251,MTS,99251,Skyline Dr & Mt Vernon St,32.731563799999996,-117.026750590000006,99251,0,,1.000000000000000,N-N/B,,6322796.638731643557549,1846845.236412137746811
3880,MTS_10678,MTS,10678,Skyline Dr & O'Meara St,32.701248560000003,-117.062075030000003,10678,0,,1.000000000000000,F-E/B,,6311847.643241226673126,1835898.236980721354485
3881,MTS_11417,MTS,11417,Skyline Dr & O'Meara St,32.701502010000006,-117.063237860000001,11417,0,,1.000000000000000,F-W/B,,6311490.642642885446548,1835993.239087313413620
3882,MTS_11411,MTS,11411,Skyline Dr & Ozzie Way,32.701547440000006,-117.068003779999998,11411,0,,1.000000000000000,F-W/B,,6310024.642950221896172,1836021.237390890717506
3883,MTS_12242,MTS,12242,Skyline Dr & Palm St,32.733963019999997,-117.027220489999991,12242,0,,1.000000000000000,M-Street-S/B,,6322658.640319973230362,1847719.237288817763329
3884,MTS_12579,MTS,12579,Skyline Dr & Palm St,32.734541669999999,-117.026988209999999,12579,0,,0.000000000000000,N-N/B,,6322731.638861641287804,1847929.238837316632271
3885,MTS_10268,MTS,10268,Skyline Dr & Radio Dr,32.701419690000002,-117.071097240000000,10268,0,,1.000000000000000,N-E/B,,6309072.643541887402534,1835982.237468898296356
3886,MTS_11408,MTS,11408,Skyline Dr & Radio Dr,32.701555310000003,-117.070542639999999,11408,0,,1.000000000000000,N-W/B,,6309243.642543718218803,1836030.237700983881950
3887,MTS_10690,MTS,10690,Skyline Dr & Rio Lindo Dr,32.701909270000002,-117.052254270000006,10690,0,,1.000000000000000,F-E/B,,6314870.641460299491882,1836115.238843306899071
3888,MTS_11432,MTS,11432,Skyline Dr & Rio Lindo Dr,32.701915690000000,-117.052956479999992,11432,0,,1.000000000000000,F-W/B,,6314654.640908047556877,1836119.237522974610329
3889,MTS_11807,MTS,11807,Skyline Dr & Sanford Dr,32.720403390000001,-117.026125510000000,11807,0,,1.000000000000000,M-Street-S/B,,6322958.639391884207726,1842783.239286810159683
3890,MTS_10307,MTS,10307,Skyline Dr & Siena St,32.702879610000004,-117.037309750000006,10307,0,,1.000000000000000,N-E/B,,6319470.642102807760239,1836433.239519640803337
3891,MTS_11067,MTS,11067,Skyline Dr & Siena St,32.702876090000004,-117.036568560000006,11067,0,,1.000000000000000,N-W/B,,6319698.640006393194199,1836430.237885221838951
3892,MTS_10299,MTS,10299,Skyline Dr & Sychar Rd,32.703165050000003,-117.042949080000000,10299,0,,1.000000000000000,N-E/B,,6317736.641305714845657,1836550.239285647869110
3893,MTS_11063,MTS,11063,Skyline Dr & Sychar Rd,32.703551630000000,-117.042669739999994,11063,0,,1.000000000000000,N-W/B,,6317823.642115965485573,1836690.238021388649940
3894,MTS_11437,MTS,11437,Skyline Dr & Tuther Way,32.702995500000000,-117.044524159999995,11437,0,,1.000000000000000,F-W/B,,6317251.641291469335556,1836492.239729732275009
3895,MTS_10287,MTS,10287,Skyline Dr & Woodman St,32.701171469999998,-117.055390950000003,10287,0,,1.000000000000000,N-E/B,woosky,6313903.641753882169724,1835854.239693388342857
3896,MTS_60205,MTS,60205,South Vista Av & Cottonwood Rd,32.558080810000000,-117.048098039999999,60205,0,svicot,0.000000000000000,F-W/B,svicot,6315748.643969386816025,1783775.243457898497581
3897,MTS_60052,MTS,60052,South Vista Av & Sunset Ln,32.558035369999999,-117.048324809999997,60052,0,svicot,2.000000000000000,F-S/B,svicot,6315678.642797052860260,1783759.245458394289017
3898,MTS_92251,MTS,92251,Southwestern College Transit Center,32.641436199999994,-116.995951020000007,92251,0,swcoll,0.000000000000000,M-TC-Bus,swcoll,6332033.640926882624626,1813984.242094889283180
3899,MTS_92252,MTS,92252,Southwestern College Transit Center,32.641313760000003,-116.995745330000005,92252,0,swcoll,0.000000000000000,M-TC-Bus,swcoll,6332096.641785129904747,1813939.240872561931610
3900,MTS_92254,MTS,92254,Southwestern College Transit Center,32.641683779999994,-116.996368920000009,92254,0,swcoll,0.000000000000000,M-TC-Bus,swcoll,6331905.639870554208755,1814075.241912901401520
3901,MTS_98998,MTS,98998,Southwestern College Transit Center,32.640970990000000,-116.995160970000001,98998,0,swcoll,0.000000000000000,,swcoll,6332275.639458641409874,1813813.241780728101730
3902,MTS_98999,MTS,98999,Southwestern College Transit Center,32.641117970000003,-116.995399340000006,98999,0,swcoll,0.000000000000000,M-TC-Bus,swcoll,6332202.641573131084442,1813867.243313148617744
3903,MTS_13344,MTS,13344,Sports Arena Bl & 3250,32.753262839999998,-117.208538079999997,13344,0,,1.000000000000000,M-Street-N/B,,6266965.647375464439392,1855205.232487395405769
3904,MTS_13341,MTS,13341,Sports Arena Bl & 3505,32.753588100000002,-117.211950389999998,13341,0,,1.000000000000000,M-Street-S/B,,6265917.646846801042557,1855333.233871817588806
3905,MTS_13340,MTS,13340,Sports Arena Bl & 3737,32.754191910000003,-117.215229170000001,13340,0,,1.000000000000000,M-TC-Train-S/B,,6264911.645249888300896,1855562.234726145863533
3906,MTS_13342,MTS,13342,Sports Arena Bl & East Dr,32.752833840000001,-117.207860130000000,13342,0,,1.000000000000000,F-S/B,,6267172.644992977380753,1855047.233131483197212
3907,MTS_13346,MTS,13346,Sports Arena Bl & Hancock St,32.754685270000003,-117.216457579999997,13346,0,,1.000000000000000,N-N/B,spohan,6264535.646329969167709,1855745.233047813177109
3908,MTS_10038,MTS,10038,Sports Arena Bl & Midway Dr,32.755674069999998,-117.221093800000006,10038,0,,1.000000000000000,M-Street-S/B,,6263113.645565047860146,1856118.232629895210266
3909,MTS_13339,MTS,13339,Sports Arena Bl & Midway Dr,32.754698120000000,-117.218324760000002,13339,0,,0.000000000000000,F-S/B,spohan,6263961.647149890661240,1855755.234340146183968
3910,MTS_13345,MTS,13345,Sports Arena Bl & Sports Arena Drwy,32.754016459999995,-117.212355149999993,13345,0,,1.000000000000000,F-N/B,,6265794.645124301314354,1855490.232901647686958
3911,MTS_40616,MTS,40616,Spring St & Palm Av,32.755624500000003,-117.014800989999998,40616,0,,1.000000000000000,N-S/B,,6326535.639127641916275,1855572.237986981868744
3912,MTS_40715,MTS,40715,Spring St & Palm Av,32.754924289999998,-117.013363749999996,40715,0,,1.000000000000000,M-Street-W/B,,6326975.638903796672821,1855314.237846806645393
3913,MTS_70031,MTS,70031,Spring Street Station,32.756899460000000,-117.017244759999997,70031,0,sprtro,0.000000000000000,,sprtro,6325787.740032881498337,1856041.635014057159424
3914,MTS_70032,MTS,70032,Spring Street Station,32.756967379999999,-117.017196889999994,70032,0,sprtro,1.000000000000000,M-TC-Bus,sprtro,6325802.638625130057335,1856066.238311305642128
3915,MTS_75036,MTS,75036,Spring Street Station,32.756907110000000,-117.017385020000006,75036,0,sprS,0.000000000000000,M-TC-Train-N/B,sprS,6325744.639725387096405,1856044.735729649662971
3916,MTS_75037,MTS,75037,Spring Street Station,32.756753940000003,-117.017531039999994,75037,0,sprS,0.000000000000000,M-TC-Train-S/B,sprS,6325699.337650641798973,1855989.337218388915062
3917,MTS_98118,MTS,98118,Sr 188 & Humphries Rd,32.582816180000002,-116.633494290000002,98118,0,,2.000000000000000,F-N/B,,6443534.627898216247559,1792051.249543637037277
3918,MTS_98117,MTS,98117,Sr 188 & Tecate Mart,32.578500309999995,-116.628444119999997,98117,0,,2.000000000000000,M-Street-N/B,tecate,6445084.629391387104988,1790475.250070974230766
3919,MTS_98022,MTS,98022,Sr 67 & Day St,33.034573610000002,-116.881189880000008,98022,0,,2.000000000000000,M-Street-N/B,,6368227.628906220197678,1956790.226495474576950
3920,MTS_98020,MTS,98020,Sr 67 & Letton St,33.032509939999997,-116.883798420000005,98020,0,,1.000000000000000,F-N/B,,6367423.627561464905739,1956044.225362807512283
3921,MTS_98021,MTS,98021,Sr 67 & Letton St,33.032663650000003,-116.883838679999997,98021,0,,2.000000000000000,N-S/B,,6367411.628897801041603,1956100.226563140749931
3922,MTS_99591,MTS,99591,SR-905 & Caliente Av,32.565776440000000,-117.014987699999992,99591,0,,1.000000000000000,N-E/B,cal905,6325971.442421391606331,1786498.746212974190712
3923,MTS_99592,MTS,99592,SR-905 & Caliente Av,32.567050950000002,-117.014669949999998,99592,0,,1.000000000000000,F-W/B,905cal,6326072.742743715643883,1786961.745286971330643
3924,MTS_75056,MTS,75056,Stadium Station,32.780929040000004,-117.119491979999992,75056,0,quaS,0.000000000000000,,quaS,6294426.341797798871994,1865031.135079637169838
3925,MTS_75057,MTS,75057,Stadium Station,32.781025069999998,-117.119710919999989,75057,0,quaS,0.000000000000000,,quaS,6294359.341931805014610,1865066.635336726903915
3926,MTS_99387,MTS,99387,Stalmer St & Angelucci St,32.807952240000006,-117.156239009999993,99387,0,,1.000000000000000,F-W/B,,6283217.642102390527725,1874959.232677474617958
3927,MTS_99390,MTS,99390,Stalmer St & Angelucci St,32.807835230000002,-117.156078330000000,99390,0,,1.000000000000000,N-E/B,,6283266.641676306724548,1874916.231779232621193
3928,MTS_10854,MTS,10854,Starling Dr & Health Center Dr,32.792929290000004,-117.156178779999991,10854,0,,1.000000000000000,N-W/B,,6283188.643144637346268,1869493.232782721519470
3929,MTS_12737,MTS,12737,State St & Kalmia St,32.730165130000003,-117.169054230000000,12737,0,,0.000000000000000,F-N/B,,6279030.646211296319962,1846692.235077723860741
3930,MTS_12003,MTS,12003,State St & Laurel St,32.730632790000001,-117.169477939999993,12003,0,,0.000000000000000,F-S/B,,6278901.845287799835205,1846863.533947721123695
3931,MTS_12731,MTS,12731,State St & Maple St,32.732055760000001,-117.169838129999988,12731,0,,0.000000000000000,F-N/B,stamap,6278795.645697057247162,1847382.233697727322578
3932,MTS_60681,MTS,60681,Stonecrest Bl & Walmart,32.803680750000005,-117.115289590000003,60681,0,,1.000000000000000,N-E/B,stone,6295786.641570642590523,1873298.231734395027161
3933,MTS_10652,MTS,10652,Streamview Dr & 55th St,32.742448720000006,-117.076933499999996,10652,0,,1.000000000000000,F-E/B,,6307395.642302721738815,1850924.235800057649612
3934,MTS_11026,MTS,11026,Streamview Dr & 55th St,32.742777470000000,-117.077092690000001,11026,0,,0.000000000000000,N-W/B,,6307347.642726808786392,1851044.234575808048248
3935,MTS_13081,MTS,13081,Streamview Dr & 5930,32.744705830000001,-117.069265000000001,13081,0,,1.000000000000000,M-Street-W/B,,6309760.041445299983025,1851726.837541311979294
3936,MTS_13110,MTS,13110,Streamview Dr & 5955,32.744349120000003,-117.068802460000001,13110,0,,1.000000000000000,M-Street-E/B,,6309901.242278382182121,1851595.936556398868561
3937,MTS_11425,MTS,11425,Streamview Dr & College Av,32.745296869999997,-117.059001039999998,11425,0,,0.000000000000000,F-W/B,,6312917.641429305076599,1851917.236110642552376
3938,MTS_10675,MTS,10675,Streamview Dr & Glade St,32.744238869999997,-117.064406340000005,10675,0,,1.000000000000000,F-E/B,,6311252.640166133642197,1851545.237182721495628
3939,MTS_11415,MTS,11415,Streamview Dr & Glade St,32.744441060000000,-117.064170789999991,11415,0,,0.000000000000000,F-W/B,,6311325.641332477331161,1851618.235396310687065
3940,MTS_10278,MTS,10278,Streamview Dr & Hasty Dr,32.743990019999998,-117.061294889999999,10278,0,,1.000000000000000,N-E/B,,6312208.640222638845444,1851447.238034889101982
3941,MTS_10266,MTS,10266,Streamview Dr & Lynn St,32.743408500000001,-117.071296310000008,10266,0,,2.000000000000000,F-E/B,,6309131.742505058646202,1851259.736769482493401
3942,MTS_11405,MTS,11405,Streamview Dr & Michael St,32.743361669999999,-117.071930390000006,11405,0,,2.000000000000000,F-W/B,,6308936.640204966068268,1851244.234831973910332
3943,MTS_99570,MTS,99570,Strothe Rd & Rosecrans St,32.706403370000004,-117.238804860000002,99570,0,,0.000000000000000,F-E/B,subros,6257498.646952554583549,1838243.235571563243866
3944,MTS_88901,MTS,88901,Sunset Bl & Couts St,32.751122979999998,-117.187304939999990,88901,0,,0.000000000000000,N-E/B,sunwit,6273486.646144464612007,1854367.333244562149048
3945,MTS_88902,MTS,88902,Sunset Bl & St James Pl,32.751304470000001,-117.183050590000008,88902,0,,0.000000000000000,F-W/B,,6274795.243920966982841,1854421.633004724979401
3946,MTS_88903,MTS,88903,Sunset Bl & St James Pl,32.751136590000002,-117.183043280000007,88903,0,,0.000000000000000,N-E/B,,6274796.944704964756966,1854360.532733231782913
3947,MTS_88900,MTS,88900,Sunset Bl & Witherby St,32.751317010000001,-117.187560710000000,88900,0,,0.000000000000000,N-W/B,sunwit,6273408.644003883004189,1854438.634611144661903
3948,MTS_13328,MTS,13328,Sunset Cliffs Bl & Pescadero Av,32.737884039999997,-117.253568040000005,13328,0,,1.000000000000000,F-S/B,orcsun,6253067.649252891540527,1849740.233246818184853
3949,MTS_60589,MTS,60589,Sunset Ln & San Ysidro Bl,32.558150130000001,-117.059122000000002,60589,0,,2.000000000000000,F-E/B,,6312352.043479129672050,1783826.645257979631424
3950,MTS_40617,MTS,40617,Sweetwater Rd & Blossom Ln,32.724578229999999,-117.014303000000012,40617,0,,1.000000000000000,F-S/B,sweblo,6326605.938199639320374,1844275.339649066329002
3951,MTS_40806,MTS,40806,Sweetwater Rd & Blossom Ln,32.724613699999999,-117.013988880000014,40806,0,,1.000000000000000,N-N/B,sweblo,6326702.640105962753296,1844287.536803141236305
3952,MTS_99428,MTS,99428,Sweetwater Rd & Calmoor St,32.658705470000001,-117.058193789999990,99428,0,,1.000000000000000,N-E/B,,6312921.642405554652214,1820410.239741563796997
3953,MTS_99427,MTS,99427,Sweetwater Rd & Fairlomas Rd,32.658854329999997,-117.058546059999998,99427,0,,1.000000000000000,F-W/B,,6312813.641637310385704,1820465.241271972656250
3954,MTS_99598,MTS,99598,Sweetwater Rd & Harness St,32.721424770000006,-117.013967740000012,99598,0,,1.000000000000000,F-N/B,,6326700.640109971165657,1843127.238598808646202
3955,MTS_10330,MTS,10330,Sweetwater Rd & Jamacha Rd,32.714228219999995,-117.012799979999997,10330,0,,1.000000000000000,F-S/B,,6327040.639758050441742,1840506.237607225775719
3956,MTS_99492,MTS,99492,Sweetwater Rd & N 2nd St,32.661205360000004,-117.084366239999994,99492,0,,1.000000000000000,N-W/B,,6304873.644393965601921,1821383.240092143416405
3957,MTS_50047,MTS,50047,Sweetwater Rd & Olive St,32.660260690000001,-117.074853500000003,50047,0,,1.000000000000000,M-Street-E/B,,6307798.642480969429016,1821016.239841893315315
3958,MTS_50089,MTS,50089,Sweetwater Rd & Olive St,32.660537419999997,-117.074982800000001,50089,0,,1.000000000000000,F-W/B,,6307759.644199386239052,1821117.238983720541000
3959,MTS_50049,MTS,50049,Sweetwater Rd & Orange St,32.659960429999998,-117.073310590000006,50049,0,,2.000000000000000,M-Street-E/B,,6308272.643501475453377,1820903.241052150726318
3960,MTS_50073,MTS,50073,Sweetwater Rd & Orange St,32.660186140000000,-117.073260710000000,50073,0,,1.000000000000000,N-W/B,,6308288.643469467759132,1820985.241216227412224
3961,MTS_12588,MTS,12588,Sweetwater Rd & Orville St,32.708764899999998,-117.011358050000013,12588,0,,1.000000000000000,N-N/B,,6327469.639884307980537,1838515.237324148416519
3962,MTS_40620,MTS,40620,Sweetwater Rd & Palm St,32.734333270000000,-117.014593449999992,40620,0,,1.000000000000000,F-S/B,,6326542.638129383325577,1847825.237732976675034
3963,MTS_50050,MTS,50050,Sweetwater Rd & Plaza Bonita Rd,32.659459810000001,-117.065930390000005,50050,0,,1.000000000000000,F-E/B,,6310542.641258046030998,1820703.241780221462250
3964,MTS_50084,MTS,50084,Sweetwater Rd & Prospect St,32.661724110000002,-117.080810009999993,50084,0,,1.000000000000000,F-W/B,,6305969.641873881220818,1821563.240060225129128
3965,MTS_91051,MTS,91051,Sweetwater Rd & Ring Rd,32.658712570000006,-117.064214440000001,91051,0,,1.000000000000000,M-Street-E/B,,6311068.643814966082573,1820427.240035638213158
3966,MTS_99358,MTS,99358,Sweetwater Rd & Spring Vista Wy,32.717739060000000,-117.013656509999990,99358,0,,1.000000000000000,F-N/B,,6326786.540200635790825,1841785.539838641881943
3967,MTS_99359,MTS,99359,Sweetwater Rd & Spring Vista Wy,32.717492819999997,-117.013917730000003,99359,0,,2.000000000000000,N-S/B,,6326705.539706468582153,1841696.537063896656036
3968,MTS_13160,MTS,13160,Sweetwater Rd & St George St,32.712830950000004,-117.012524550000009,13160,0,,1.000000000000000,F-N/B,jamswe,6327121.639596059918404,1839997.239281401038170
3969,MTS_50093,MTS,50093,Sweetwater Rd & Stockman St,32.660056669999996,-117.066692959999997,50093,0,,1.000000000000000,F-W/B,,6310309.642708301544189,1820922.238717555999756
3970,MTS_99493,MTS,99493,Sweetwater Rd & Town & Country,32.661529559999998,-117.081129840000003,99493,0,,1.000000000000000,N-E/B,,6305870.645024642348289,1821493.240200221538544
3971,MTS_40522,MTS,40522,Sweetwater Rd & Troy St,32.737367799999994,-117.014561239999992,40522,0,,2.000000000000000,N-S/B,,6326560.639405727386475,1848929.238805815577507
3972,MTS_40807,MTS,40807,Sweetwater Rd & Troy St,32.736432390000004,-117.014266950000007,40807,0,,1.000000000000000,N-N/B,,6326648.639885887503624,1848588.238831639289856
3973,MTS_99256,MTS,99256,Sweetwater Rd & Tyler St,32.730032969999996,-117.014419559999993,99256,0,,1.000000000000000,N-N/B,,6326584.640998139977455,1846260.237910225987434
3974,MTS_99257,MTS,99257,Sweetwater Rd & Tyler St,32.731021380000001,-117.014587469999995,99257,0,,1.000000000000000,N-S/B,,6326535.640768051147461,1846620.236534059047699
3975,MTS_50091,MTS,50091,Sweetwater Rd & Valley Rd,32.660474100000002,-117.070469110000005,50091,0,,1.000000000000000,F-W/B,,6309148.643717974424362,1821083.239051729440689
3976,MTS_40988,MTS,40988,Sweetwater Springs Bl & 3115,32.734978200000000,-116.971400810000006,40988,0,,1.000000000000000,M-Street-N/B,,6339826.636495724320412,1847965.236468732357025
3977,MTS_40648,MTS,40648,Sweetwater Springs Bl & Austin Dr,32.730666859999999,-116.971697190000000,40648,0,,1.000000000000000,F-S/B,sweaus,6339724.638012051582336,1846397.238292396068573
3978,MTS_40834,MTS,40834,Sweetwater Springs Bl & Austin Dr,32.731297940000005,-116.971409700000009,40834,0,,1.000000000000000,F-N/B,,6339814.637832060456276,1846626.237506315112114
3979,MTS_40729,MTS,40729,Sweetwater Springs Bl & Campo Rd,32.743285360000002,-116.972594079999993,40729,0,,1.000000000000000,N-N/B,,6339480.637187719345093,1850990.236652314662933
3980,MTS_40647,MTS,40647,Sweetwater Springs Bl & Cristobal Dr,32.740113680000000,-116.972584330000004,40647,0,,1.000000000000000,F-S/B,,6339475.637853890657425,1849836.238960310816765
3981,MTS_40646,MTS,40646,Sweetwater Springs Bl & Del Rio Rd,32.743056110000005,-116.972787330000003,40646,0,,1.000000000000000,N-S/B,,6339420.637635797262192,1850907.238786816596985
3982,MTS_40545,MTS,40545,Sweetwater Springs Bl & Jamacha Bl,32.726994599999998,-116.970337209999997,40545,0,,1.000000000000000,M-Street-S/B,,6340133.639162555336952,1845058.238673806190491
3983,MTS_40833,MTS,40833,Sweetwater Springs Bl & Loma Ln,32.736895920000002,-116.971523820000002,40833,0,,1.000000000000000,F-N/B,,6339793.637545973062515,1848663.237697392702103
3984,MTS_40894,MTS,40894,Sweetwater Springs Bl & Monte Vista Hs,32.736825650000000,-116.971789900000005,40894,0,,1.000000000000000,N-S/B,,6339711.639350384473801,1848638.237091228365898
3985,MTS_40538,MTS,40538,Sweetwater Springs Bl & Moorpark St,32.733143439999999,-116.971662189999989,40538,0,,1.000000000000000,N-S/B,,6339741.638306140899658,1847298.237474650144577
3986,MTS_40732,MTS,40732,Sweetwater Springs Bl & Moorpark St,32.733483110000002,-116.971388570000002,40732,0,,1.000000000000000,F-N/B,,6339826.636823803186417,1847421.240181401371956
3987,MTS_40731,MTS,40731,Sweetwater Springs Bl & Rothgard Rd,32.738796550000004,-116.972219060000000,40731,0,,1.000000000000000,N-N/B,,6339584.636979714035988,1849356.238936066627502
3988,MTS_40909,MTS,40909,Tavern Rd & Alpine Bl,32.835900080000002,-116.776546569999994,40909,0,,1.000000000000000,F-E/B,alpshp,6399932.629472464323044,1884326.238877817988396
3989,MTS_41004,MTS,41004,Tavern Rd & Arnold Wy,32.835873059999997,-116.775791110000000,41004,0,,1.000000000000000,F-W/B,alpshp,6400164.629992723464966,1884315.236931309103966
3990,MTS_10064,MTS,10064,Taylor St & I-8 East (Ramp),32.759253229999999,-117.190504419999996,10064,0,,2.000000000000000,N-E/B,,6272529.644121468067169,1857334.233806803822517
3991,MTS_10816,MTS,10816,Taylor St & I-8 East (Ramp),32.759408329999999,-117.189988869999993,10816,0,,1.000000000000000,F-W/B,,6272688.644787713885307,1857389.235009148716927
3992,MTS_12689,MTS,12689,Taylor St & Juan St,32.756561060000003,-117.198581519999991,12689,0,,1.000000000000000,F-E/B,,6270037.646152719855309,1856377.232768058776855
3993,MTS_11590,MTS,11590,Taylor St & Presidio Dr,32.759231110000002,-117.196632540000010,11590,0,,2.000000000000000,N-W/B,,6270645.645592883229256,1857343.235101148486137
3994,MTS_12692,MTS,12692,Taylor St & Presidio Dr,32.759263609999998,-117.196336879999990,12692,0,,1.000000000000000,F-E/B,,6270736.645738974213600,1857354.234751060605049
3995,MTS_11584,MTS,11584,Taylor St & Sunset St,32.757382759999999,-117.198239070000000,11584,0,,1.000000000000000,F-S/B,,6270145.645280554890633,1856675.235452890396118
3996,MTS_77770,MTS,77770,Tecolote Road Station,32.769812090000002,-117.205088529999998,77770,0,tecS,0.000000000000000,,tecS,6268081.345275297760963,1861216.633194223046303
3997,MTS_77771,MTS,77771,Tecolote Road Station,32.769913989999999,-117.205061659999998,77771,0,tecS,0.000000000000000,,tecS,6268089.944339469075203,1861253.631807893514633
3998,MTS_96035,MTS,96035,Temple St & Midland Rd,32.969198639999995,-117.035772980000004,96035,0,,1.000000000000000,F-E/B,temmid,6320673.635431721806526,1933326.228804141283035
3999,MTS_90002,MTS,90002,Terminal 1 Rental Car Shuttle,32.731999650000006,-117.198122029999993,90002,0,,0.000000000000000,,AIREN1,6270097.646688893437386,1847439.732926562428474
4000,MTS_90003,MTS,90003,Terminal 2 Rental Car Shuttle,32.731201689999999,-117.203373249999999,90003,0,,0.000000000000000,,AIREN2,6268480.147627308964729,1847164.135380640625954
4001,MTS_12813,MTS,12813,Texas St & Camino Del Rio S,32.767700569999995,-117.139188320000002,12813,0,,1.000000000000000,F-N/B,txcams,6288331.644341558218002,1860269.234170392155647
4002,MTS_11687,MTS,11687,Texas St & Camino Del Rio South,32.767684719999998,-117.139480949999992,11687,0,,1.000000000000000,N-S/B,txcams,6288241.642224967479706,1860264.234836563467979
4003,MTS_12078,MTS,12078,Texas St & Madison Av,32.760487659999995,-117.138920350000006,12078,0,,1.000000000000000,F-S/B,,6288391.642909213900566,1857644.235811471939087
4004,MTS_12814,MTS,12814,Texas St & Madison Av,32.760824290000002,-117.138738329999995,12814,0,,1.000000000000000,N-N/B,,6288448.643451392650604,1857766.235895559191704
4005,MTS_11688,MTS,11688,Texas St & Meade Av,32.757403959999998,-117.138902250000001,11688,0,,1.000000000000000,N-S/B,,6288387.641932964324951,1856522.235758900642395
4006,MTS_12469,MTS,12469,Texas St & Meade Av,32.757127690000004,-117.138717299999996,12469,0,,1.000000000000000,N-N/B,,6288443.644773721694946,1856421.234648555517197
4007,MTS_10990,MTS,10990,Tierrasanta Bl & Espledente Bl,32.823132879999996,-117.100516709999994,10990,0,,1.000000000000000,N-W/B,,6300383.639266386628151,1880338.232746228575706
4008,MTS_60792,MTS,60792,Tierrasanta Bl & Esplendente Bl,32.822882489999998,-117.100556599999990,60792,0,,1.000000000000000,F-E/B,,6300370.641917049884796,1880247.232272058725357
4009,MTS_10605,MTS,10605,Tierrasanta Bl & Santo Rd,32.823193109999998,-117.103339530000000,10605,0,,1.000000000000000,F-E/B,santie,6299516.641656547784805,1880367.232360139489174
4010,MTS_60084,MTS,60084,Tocayo Av & Hollister St,32.563780670000000,-117.083429359999997,60084,0,,1.000000000000000,F-E/B,,6304878.644712060689926,1785934.245701566338539
